"age.yr.bp","temperature","temperature.rescaled"
45699,-48.3167811184615,-0.432435381350977
45700,-48.3122169388779,-0.432795045756813
45701,-48.3076527592943,-0.43315471016265
45702,-48.3030885797106,-0.433514374568486
45703,-48.298524400127,-0.433874038974323
45704,-48.2939602205434,-0.43423370338016
45705,-48.2893960409598,-0.434593367785996
45706,-48.2848318613761,-0.434953032191833
45707,-48.2802676817925,-0.435312696597669
45708,-48.2757035022089,-0.435672361003506
45709,-48.2711393226253,-0.436032025409343
45710,-48.2665751430416,-0.436391689815179
45711,-48.262010963458,-0.436751354221016
45712,-48.2574467838744,-0.437111018626852
45713,-48.2528826042908,-0.437470683032689
45714,-48.2483184247071,-0.437830347438525
45715,-48.2437542451235,-0.438190011844362
45716,-48.2391900655399,-0.438549676250198
45717,-48.2346258859563,-0.438909340656036
45718,-48.2300617063726,-0.439269005061872
45719,-48.225497526789,-0.439628669467708
45720,-48.2209333472054,-0.439988333873545
45721,-48.2163691676218,-0.440347998279381
45722,-48.2118049880381,-0.440707662685218
45723,-48.2072408084545,-0.441067327091055
45724,-48.2026766288709,-0.441426991496891
45725,-48.1981124492873,-0.441786655902728
45726,-48.1935482697036,-0.442146320308565
45727,-48.18898409012,-0.442505984714401
45728,-48.1844199105364,-0.442865649120238
45729,-48.1798557309528,-0.443225313526074
45730,-48.1752915513691,-0.443584977931911
45731,-48.1707273717855,-0.443944642337747
45732,-48.1661631922019,-0.444304306743583
45733,-48.1615990126183,-0.444663971149421
45734,-48.1570348330347,-0.445023635555257
45735,-48.152470653451,-0.445383299961093
45736,-48.1479064738674,-0.44574296436693
45737,-48.1433422942838,-0.446102628772766
45738,-48.1387781147002,-0.446462293178603
45739,-48.1342139351165,-0.44682195758444
45740,-48.1296497555329,-0.447181621990277
45741,-48.1250855759493,-0.447541286396113
45742,-48.1205213963657,-0.44790095080195
45743,-48.115957216782,-0.448260615207786
45744,-48.1113930371984,-0.448620279613623
45745,-48.1068288576148,-0.448979944019459
45746,-48.1022646780312,-0.449339608425296
45747,-48.0977004984475,-0.449699272831132
45748,-48.0931363188639,-0.450058937236969
45749,-48.0885721392803,-0.450418601642806
45750,-48.0840079596967,-0.450778266048642
45751,-48.079443780113,-0.451137930454478
45752,-48.0748796005294,-0.451497594860315
45753,-48.0703154209458,-0.451857259266151
45754,-48.0657512413622,-0.452216923671988
45755,-48.0611870617785,-0.452576588077826
45756,-48.0566228821949,-0.452936252483662
45757,-48.0520587026113,-0.453295916889498
45758,-48.0474918253999,-0.453655793872571
45759,-48.0434541543155,-0.453973968594867
45760,-48.0426109034958,-0.454040418062834
45761,-48.0422968588031,-0.454065165270025
45762,-48.0419801164827,-0.454090125054452
45763,-48.0416633741622,-0.454115084838878
45764,-48.0413466318417,-0.454140044623305
45765,-48.0410298895213,-0.454165004407731
45766,-48.0407131472008,-0.454189964192158
45767,-48.0403964048804,-0.454214923976585
45768,-48.0400796625599,-0.454239883761011
45769,-48.0397629202394,-0.454264843545438
45770,-48.039446177919,-0.454289803329865
45771,-48.0391294355985,-0.454314763114292
45772,-48.038812693278,-0.454339722898719
45773,-48.0384959509576,-0.454364682683145
45774,-48.0381792086371,-0.454389642467571
45775,-48.0378624663167,-0.454414602251998
45776,-48.0375457239962,-0.454439562036425
45777,-48.0372289816757,-0.454464521820852
45778,-48.0369122393553,-0.454489481605279
45779,-48.0365954970348,-0.454514441389706
45780,-48.0362787547144,-0.454539401174132
45781,-48.0359620123939,-0.454564360958559
45782,-48.0356452700734,-0.454589320742986
45783,-48.035328527753,-0.454614280527412
45784,-48.0350117854325,-0.454639240311838
45785,-48.034695043112,-0.454664200096265
45786,-48.0343783007916,-0.454689159880692
45787,-48.0340615584711,-0.454714119665119
45788,-48.0337448161507,-0.454739079449546
45789,-48.0334280738302,-0.454764039233972
45790,-48.0331113315097,-0.454788999018399
45791,-48.0327945891893,-0.454813958802826
45792,-48.0324778468688,-0.454838918587253
45793,-48.0321611045484,-0.45486387837168
45794,-48.0318443622279,-0.454888838156106
45795,-48.0315276199074,-0.454913797940533
45796,-48.031210877587,-0.454938757724959
45797,-48.0308941352665,-0.454963717509386
45798,-48.030577392946,-0.454988677293813
45799,-48.0302606506256,-0.45501363707824
45800,-48.0299439083051,-0.455038596862667
45801,-48.0296271659847,-0.455063556647094
45802,-48.0293104236642,-0.45508851643152
45803,-48.0289936813437,-0.455113476215946
45804,-48.0286769390233,-0.455138436000373
45805,-48.0283601967028,-0.4551633957848
45806,-48.0280434543824,-0.455188355569226
45807,-48.0277267120619,-0.455213315353653
45808,-48.0274099697414,-0.45523827513808
45809,-48.027093227421,-0.455263234922507
45810,-48.0267764851005,-0.455288194706934
45811,-48.02645974278,-0.455313154491361
45812,-48.0261430004596,-0.455338114275787
45813,-48.0258262581391,-0.455363074060214
45814,-48.0255095158187,-0.45538803384464
45815,-48.0251927734982,-0.455412993629067
45816,-48.0248760311777,-0.455437953413494
45817,-48.0245592888573,-0.455462913197921
45818,-48.0242425465368,-0.455487872982347
45819,-48.0239258042164,-0.455512832766774
45820,-48.0236090618959,-0.455537792551201
45821,-48.0232923195754,-0.455562752335627
45822,-48.022975577255,-0.455587712120054
45823,-48.0226588349345,-0.45561267190448
45824,-48.0223331794354,-0.455638334061162
45825,-48.0237560634601,-0.455526208600725
45826,-48.0357335684606,-0.454582362693596
45827,-48.049459612985,-0.45350072916935
45828,-48.0631767443306,-0.452419798017358
45829,-48.0768938756763,-0.451338866865367
45830,-48.090611007022,-0.450257935713375
45831,-48.1043281383676,-0.449177004561384
45832,-48.1180452697133,-0.448096073409392
45833,-48.131762401059,-0.4470151422574
45834,-48.1454795324047,-0.445934211105408
45835,-48.1591966637503,-0.444853279953417
45836,-48.172913795096,-0.443772348801425
45837,-48.1866309264417,-0.442691417649433
45838,-48.2003480577874,-0.441610486497442
45839,-48.214065189133,-0.440529555345451
45840,-48.2277823204787,-0.439448624193459
45841,-48.2414994518244,-0.438367693041467
45842,-48.25521658317,-0.437286761889476
45843,-48.2689337145157,-0.436205830737484
45844,-48.2826508458614,-0.435124899585492
45845,-48.2963679772071,-0.4340439684335
45846,-48.3100851085527,-0.432963037281508
45847,-48.3238022398984,-0.431882106129517
45848,-48.3375193712441,-0.430801174977525
45849,-48.3512365025898,-0.429720243825534
45850,-48.3649536339354,-0.428639312673542
45851,-48.3786707652811,-0.427558381521551
45852,-48.3923878966268,-0.426477450369559
45853,-48.4061050279725,-0.425396519217567
45854,-48.4198221593181,-0.424315588065575
45855,-48.4335392906638,-0.423234656913584
45856,-48.4472564220095,-0.422153725761592
45857,-48.4609735533551,-0.4210727946096
45858,-48.4746906847008,-0.419991863457609
45859,-48.4884078160465,-0.418910932305617
45860,-48.5021249473922,-0.417830001153626
45861,-48.5158420787378,-0.416749070001634
45862,-48.5295592100835,-0.415668138849643
45863,-48.5432763414292,-0.414587207697651
45864,-48.5569934727748,-0.41350627654566
45865,-48.5707106041205,-0.412425345393667
45866,-48.5844277354662,-0.411344414241676
45867,-48.5981448668119,-0.410263483089684
45868,-48.6118619981575,-0.409182551937693
45869,-48.6255791295032,-0.408101620785701
45870,-48.6392962608489,-0.407020689633709
45871,-48.6530133921946,-0.405939758481718
45872,-48.6667305235402,-0.404858827329726
45873,-48.6804476548859,-0.403777896177735
45874,-48.6941647862316,-0.402696965025743
45875,-48.7078819175773,-0.401616033873751
45876,-48.7215990489229,-0.40053510272176
45877,-48.7353161802686,-0.399454171569768
45878,-48.7490333116143,-0.398373240417776
45879,-48.76275044296,-0.397292309265785
45880,-48.7764675743056,-0.396211378113793
45881,-48.7901847056513,-0.395130446961802
45882,-48.803901836997,-0.39404951580981
45883,-48.8176189683426,-0.392968584657818
45884,-48.8313360996883,-0.391887653505827
45885,-48.845053231034,-0.390806722353835
45886,-48.8587703623797,-0.389725791201843
45887,-48.8724874937253,-0.388644860049852
45888,-48.886204625071,-0.38756392889786
45889,-48.8999217564167,-0.386482997745869
45890,-48.9136388877624,-0.385402066593876
45891,-48.927356019108,-0.384321135441885
45892,-48.9410731504537,-0.383240204289893
45893,-48.9547902817994,-0.382159273137902
45894,-48.968507413145,-0.38107834198591
45895,-48.9822245444907,-0.379997410833919
45896,-48.9959484918033,-0.378915942573202
45897,-49.0083353193353,-0.377939841417917
45898,-49.0126509581464,-0.377599762409113
45899,-49.015629477177,-0.37736505050574
45900,-49.0186148121744,-0.377129801493642
45901,-49.0216001471719,-0.376894552481544
45902,-49.0245854821694,-0.376659303469446
45903,-49.0275708171668,-0.376424054457349
45904,-49.0305561521643,-0.376188805445251
45905,-49.0335414871617,-0.375953556433153
45906,-49.0365268221592,-0.375718307421055
45907,-49.0395121571567,-0.375483058408957
45908,-49.0424974921541,-0.375247809396859
45909,-49.0454828271516,-0.375012560384761
45910,-49.048468162149,-0.374777311372664
45911,-49.0514534971465,-0.374542062360566
45912,-49.054438832144,-0.374306813348468
45913,-49.0574241671414,-0.37407156433637
45914,-49.0604095021389,-0.373836315324272
45915,-49.0633948371364,-0.373601066312174
45916,-49.0663801721338,-0.373365817300076
45917,-49.0693655071313,-0.373130568287978
45918,-49.0723508421287,-0.37289531927588
45919,-49.0753361771262,-0.372660070263783
45920,-49.0783215121237,-0.372424821251685
45921,-49.0813068471211,-0.372189572239587
45922,-49.0842921821186,-0.371954323227489
45923,-49.087277517116,-0.371719074215391
45924,-49.0902628521135,-0.371483825203293
45925,-49.093248187111,-0.371248576191195
45926,-49.0962335221084,-0.371013327179097
45927,-49.0992188571059,-0.370778078166999
45928,-49.1022041921033,-0.370542829154902
45929,-49.1051895271008,-0.370307580142804
45930,-49.1081748620983,-0.370072331130706
45931,-49.1111601970957,-0.369837082118608
45932,-49.1141455320932,-0.36960183310651
45933,-49.1171308670906,-0.369366584094413
45934,-49.1201162020881,-0.369131335082315
45935,-49.1231015370856,-0.368896086070217
45936,-49.126086872083,-0.368660837058119
45937,-49.1290722070805,-0.368425588046021
45938,-49.132057542078,-0.368190339033923
45939,-49.1350428770754,-0.367955090021825
45940,-49.1380282120729,-0.367719841009727
45941,-49.1410135470703,-0.367484591997629
45942,-49.1439988820678,-0.367249342985531
45943,-49.1469842170653,-0.367014093973434
45944,-49.1499695520627,-0.366778844961336
45945,-49.1529548870602,-0.366543595949238
45946,-49.1559402220576,-0.36630834693714
45947,-49.1589255570551,-0.366073097925042
45948,-49.1619108920526,-0.365837848912944
45949,-49.16489622705,-0.365602599900846
45950,-49.1678815620475,-0.365367350888748
45951,-49.1708668970449,-0.36513210187665
45952,-49.1738522320424,-0.364896852864553
45953,-49.1768375670399,-0.364661603852455
45954,-49.1798229020373,-0.364426354840357
45955,-49.1828082370348,-0.364191105828259
45956,-49.1857935720322,-0.363955856816161
45957,-49.1887789070297,-0.363720607804063
45958,-49.1917642420272,-0.363485358791966
45959,-49.1947495770246,-0.363250109779868
45960,-49.1977349120221,-0.36301486076777
45961,-49.2007202470196,-0.362779611755672
45962,-49.203705582017,-0.362544362743574
45963,-49.2066909170145,-0.362309113731477
45964,-49.2096762520119,-0.362073864719378
45965,-49.2126615870094,-0.36183861570728
45966,-49.2156469220069,-0.361603366695182
45967,-49.2186322570043,-0.361368117683084
45968,-49.2216175920018,-0.361132868670987
45969,-49.2246029269992,-0.360897619658889
45970,-49.2275882619967,-0.360662370646791
45971,-49.2305735969942,-0.360427121634693
45972,-49.2335589319916,-0.360191872622595
45973,-49.2365442669891,-0.359956623610498
45974,-49.2395296019865,-0.3597213745984
45975,-49.242514936984,-0.359486125586302
45976,-49.2454986325288,-0.359251005765605
45977,-49.2488039470871,-0.358990541869537
45978,-49.254050634282,-0.358577094809012
45979,-49.2596189404903,-0.358138303673115
45980,-49.265185607246,-0.357699641728619
45981,-49.2707522740017,-0.357260979784124
45982,-49.2763189407574,-0.356822317839628
45983,-49.2818856075131,-0.356383655895132
45984,-49.2874522742688,-0.355944993950637
45985,-49.2930189410245,-0.355506332006142
45986,-49.2985856077802,-0.355067670061646
45987,-49.3041522745359,-0.35462900811715
45988,-49.3097189412916,-0.354190346172655
45989,-49.3152856080473,-0.353751684228159
45990,-49.320852274803,-0.353313022283663
45991,-49.3264189415587,-0.352874360339167
45992,-49.3319856083144,-0.352435698394672
45993,-49.3375522750702,-0.351997036450177
45994,-49.3431189418258,-0.351558374505681
45995,-49.3486856085816,-0.351119712561186
45996,-49.3542522753373,-0.35068105061669
45997,-49.359818942093,-0.350242388672194
45998,-49.3653856088487,-0.349803726727698
45999,-49.3709522756044,-0.349365064783203
46000,-49.3765189423601,-0.348926402838707
46001,-49.3820856091158,-0.348487740894212
46002,-49.3876522758715,-0.348049078949717
46003,-49.3932189426272,-0.347610417005221
46004,-49.3987856093829,-0.347171755060725
46005,-49.4043522761386,-0.34673309311623
46006,-49.4099189428943,-0.346294431171734
46007,-49.41548560965,-0.345855769227239
46008,-49.4210522764057,-0.345417107282743
46009,-49.4266189431614,-0.344978445338248
46010,-49.4321856099171,-0.344539783393752
46011,-49.4377522766728,-0.344101121449256
46012,-49.4433189434285,-0.343662459504761
46013,-49.4488856101842,-0.343223797560266
46014,-49.4544522769399,-0.34278513561577
46015,-49.4600189436956,-0.342346473671274
46016,-49.4655856104513,-0.341907811726779
46017,-49.471152277207,-0.341469149782283
46018,-49.4767189439627,-0.341030487837787
46019,-49.4822856107184,-0.340591825893292
46020,-49.4878522774741,-0.340153163948796
46021,-49.4934189442298,-0.339714502004301
46022,-49.4989856109855,-0.339275840059805
46023,-49.5045522777412,-0.33883717811531
46024,-49.5101189444969,-0.338398516170814
46025,-49.5156856112526,-0.337959854226319
46026,-49.5212522780083,-0.337521192281823
46027,-49.526818944764,-0.337082530337327
46028,-49.5323856115197,-0.336643868392831
46029,-49.5379522782754,-0.336205206448336
46030,-49.5435189450311,-0.33576654450384
46031,-49.5490856117868,-0.335327882559345
46032,-49.5546522785425,-0.33488922061485
46033,-49.5602189452982,-0.334450558670354
46034,-49.5657856120539,-0.334011896725858
46035,-49.5713522788096,-0.333573234781362
46036,-49.5769189455653,-0.333134572836867
46037,-49.582485612321,-0.332695910892371
46038,-49.5880522790767,-0.332257248947876
46039,-49.5936189458324,-0.33181858700338
46040,-49.5991856125881,-0.331379925058885
46041,-49.6047522793438,-0.330941263114389
46042,-49.6103189460995,-0.330502601169894
46043,-49.6158856128552,-0.330063939225398
46044,-49.6214522796109,-0.329625277280902
46045,-49.6270189463666,-0.329186615336407
46046,-49.6325856131223,-0.328747953391911
46047,-49.638152279878,-0.328309291447416
46048,-49.6437189466337,-0.32787062950292
46049,-49.6492856133894,-0.327431967558425
46050,-49.6548522801451,-0.326993305613929
46051,-49.6604189469008,-0.326554643669434
46052,-49.6659856136565,-0.326115981724938
46053,-49.6715522804122,-0.325677319780443
46054,-49.677118947168,-0.325238657835947
46055,-49.6826856139237,-0.324799995891451
46056,-49.6882522806794,-0.324361333946956
46057,-49.693818947435,-0.32392267200246
46058,-49.6993856141908,-0.323484010057964
46059,-49.7049522809465,-0.323045348113469
46060,-49.7105189477022,-0.322606686168974
46061,-49.7160919797562,-0.322167522629129
46062,-49.7204163017616,-0.321826759371198
46063,-49.7172030982532,-0.32207996477416
46064,-49.7127411846961,-0.322431570459036
46065,-49.7082856364374,-0.322782674548563
46066,-49.7038300881787,-0.32313377863809
46067,-49.69937453992,-0.323484882727615
46068,-49.6949189916613,-0.323835986817142
46069,-49.6904634434026,-0.324187090906669
46070,-49.6860078951439,-0.324538194996196
46071,-49.6815523468852,-0.324889299085722
46072,-49.6770967986265,-0.325240403175249
46073,-49.6726412503678,-0.325591507264776
46074,-49.6681857021091,-0.325942611354302
46075,-49.6637301538503,-0.326293715443829
46076,-49.6592746055916,-0.326644819533356
46077,-49.6548190573329,-0.326995923622883
46078,-49.6503635090742,-0.327347027712409
46079,-49.6459079608155,-0.327698131801935
46080,-49.6414524125568,-0.328049235891462
46081,-49.6369968642981,-0.328400339980989
46082,-49.6325413160394,-0.328751444070515
46083,-49.6280857677807,-0.329102548160042
46084,-49.623630219522,-0.329453652249568
46085,-49.6191746712633,-0.329804756339095
46086,-49.6147191230046,-0.330155860428622
46087,-49.6102635747459,-0.330506964518149
46088,-49.6058080264871,-0.330858068607675
46089,-49.6013524782284,-0.331209172697202
46090,-49.5968969299697,-0.331560276786728
46091,-49.592441381711,-0.331911380876255
46092,-49.5879858334523,-0.332262484965782
46093,-49.5835302851936,-0.332613589055308
46094,-49.5790747369349,-0.332964693144835
46095,-49.5746191886762,-0.333315797234361
46096,-49.5701636404175,-0.333666901323888
46097,-49.5657080921588,-0.334018005413414
46098,-49.5612525439001,-0.334369109502941
46099,-49.5567969956414,-0.334720213592468
46100,-49.5523414473826,-0.335071317681995
46101,-49.5478858991239,-0.335422421771521
46102,-49.5434303508652,-0.335773525861048
46103,-49.5389748026065,-0.336124629950574
46104,-49.5345192543478,-0.336475734040101
46105,-49.5300637060891,-0.336826838129628
46106,-49.5256081578304,-0.337177942219154
46107,-49.5211526095717,-0.337529046308681
46108,-49.516697061313,-0.337880150398207
46109,-49.5122415130543,-0.338231254487734
46110,-49.5077859647956,-0.338582358577261
46111,-49.5033304165369,-0.338933462666788
46112,-49.4988748682782,-0.339284566756314
46113,-49.4944193200194,-0.339635670845841
46114,-49.4899637717607,-0.339986774935367
46115,-49.485508223502,-0.340337879024894
46116,-49.4810526752433,-0.340688983114421
46117,-49.4765971269846,-0.341040087203948
46118,-49.4721415787259,-0.341391191293474
46119,-49.4676860304672,-0.341742295383
46120,-49.4632304822085,-0.342093399472527
46121,-49.4587749339498,-0.342444503562054
46122,-49.4543193856911,-0.342795607651581
46123,-49.4498638374324,-0.343146711741107
46124,-49.4454082891736,-0.343497815830634
46125,-49.4409527409149,-0.343848919920161
46126,-49.4364971926562,-0.344200024009687
46127,-49.4320416443975,-0.344551128099213
46128,-49.4275860961388,-0.34490223218874
46129,-49.4231305478801,-0.345253336278267
46130,-49.4186749996214,-0.345604440367794
46131,-49.4142194513627,-0.34595554445732
46132,-49.409763903104,-0.346306648546847
46133,-49.4053083548453,-0.346657752636373
46134,-49.4008528065866,-0.3470088567259
46135,-49.3963972583279,-0.347359960815426
46136,-49.3919417100692,-0.347711064904953
46137,-49.3874861618104,-0.34806216899448
46138,-49.3830306135517,-0.348413273084006
46139,-49.378575065293,-0.348764377173533
46140,-49.3741195170343,-0.34911548126306
46141,-49.3696639687756,-0.349466585352587
46142,-49.3652084205169,-0.349817689442113
46143,-49.3607528722582,-0.35016879353164
46144,-49.3562973239995,-0.350519897621166
46145,-49.3518417757408,-0.350871001710693
46146,-49.3473862274821,-0.351222105800219
46147,-49.3429306792234,-0.351573209889746
46148,-49.3384751309647,-0.351924313979272
46149,-49.334019582706,-0.352275418068799
46150,-49.3295640344472,-0.352626522158326
46151,-49.3251084861885,-0.352977626247853
46152,-49.3206473075855,-0.353329174017216
46153,-49.3172906596976,-0.353593683059
46154,-49.3206012348811,-0.353332804617534
46155,-49.3250163407797,-0.352984887448492
46156,-49.329425816334,-0.352637413959284
46157,-49.3338352918883,-0.352289940470077
46158,-49.3382447674426,-0.35194246698087
46159,-49.3426542429969,-0.351594993491663
46160,-49.3470637185512,-0.351247520002456
46161,-49.3514731941056,-0.350900046513249
46162,-49.3558826696599,-0.350552573024042
46163,-49.3602921452142,-0.350205099534835
46164,-49.3647016207685,-0.349857626045628
46165,-49.3691110963228,-0.349510152556421
46166,-49.3735205718771,-0.349162679067214
46167,-49.3779300474314,-0.348815205578007
46168,-49.3823395229857,-0.3484677320888
46169,-49.38674899854,-0.348120258599593
46170,-49.3911584740943,-0.347772785110386
46171,-49.3955679496486,-0.347425311621178
46172,-49.3999774252029,-0.347077838131972
46173,-49.4043869007572,-0.346730364642765
46174,-49.4087963763115,-0.346382891153558
46175,-49.4132058518658,-0.346035417664351
46176,-49.4176153274201,-0.345687944175144
46177,-49.4220248029744,-0.345340470685936
46178,-49.4264342785287,-0.344992997196729
46179,-49.430843754083,-0.344645523707522
46180,-49.4352532296373,-0.344298050218315
46181,-49.4396627051916,-0.343950576729108
46182,-49.4440721807459,-0.343603103239902
46183,-49.4484816563002,-0.343255629750695
46184,-49.4528911318545,-0.342908156261487
46185,-49.4573006074088,-0.34256068277228
46186,-49.4617100829631,-0.342213209283073
46187,-49.4661195585174,-0.341865735793866
46188,-49.4705290340717,-0.341518262304659
46189,-49.474938509626,-0.341170788815452
46190,-49.4793479851803,-0.340823315326245
46191,-49.4837574607347,-0.340475841837038
46192,-49.488166936289,-0.340128368347831
46193,-49.4925764118433,-0.339780894858623
46194,-49.4969858873976,-0.339433421369417
46195,-49.5013953629519,-0.33908594788021
46196,-49.5058048385062,-0.338738474391003
46197,-49.5102143140605,-0.338391000901796
46198,-49.5146237896148,-0.338043527412589
46199,-49.5190332651691,-0.337696053923381
46200,-49.5234427407234,-0.337348580434174
46201,-49.5278522162777,-0.337001106944968
46202,-49.532261691832,-0.33665363345576
46203,-49.5366711673863,-0.336306159966554
46204,-49.5410806429406,-0.335958686477347
46205,-49.5454901184949,-0.335611212988139
46206,-49.5498995940492,-0.335263739498932
46207,-49.5543090696035,-0.334916266009725
46208,-49.5587185451578,-0.334568792520519
46209,-49.5631280207121,-0.334221319031311
46210,-49.5675374962664,-0.333873845542105
46211,-49.5719469718207,-0.333526372052897
46212,-49.576356447375,-0.33317889856369
46213,-49.5807659229293,-0.332831425074483
46214,-49.5851753984836,-0.332483951585276
46215,-49.5895848740379,-0.332136478096069
46216,-49.5939943495922,-0.331789004606862
46217,-49.5984038251465,-0.331441531117655
46218,-49.6028133007009,-0.331094057628448
46219,-49.6072227762551,-0.330746584139241
46220,-49.6116322518095,-0.330399110650034
46221,-49.6160417273638,-0.330051637160827
46222,-49.6204512029181,-0.32970416367162
46223,-49.6248606784724,-0.329356690182413
46224,-49.6292701540267,-0.329009216693205
46225,-49.633679629581,-0.328661743203999
46226,-49.6380891051353,-0.328314269714792
46227,-49.6424985806896,-0.327966796225584
46228,-49.6469080562439,-0.327619322736378
46229,-49.6513175317982,-0.32727184924717
46230,-49.6557270073525,-0.326924375757963
46231,-49.6601382933285,-0.32657675960473
46232,-49.6641944205026,-0.326257130514038
46233,-49.6661067205061,-0.326106438318001
46234,-49.6676638617078,-0.325983733184506
46235,-49.6692228133312,-0.325860885386985
46236,-49.6707817649545,-0.325738037589463
46237,-49.6723407165779,-0.325615189791941
46238,-49.6738996682012,-0.325492341994419
46239,-49.6754586198246,-0.325369494196898
46240,-49.6770175714479,-0.325246646399376
46241,-49.6785765230713,-0.325123798601854
46242,-49.6801354746946,-0.325000950804333
46243,-49.681694426318,-0.324878103006812
46244,-49.6832533779413,-0.324755255209289
46245,-49.6848123295647,-0.324632407411768
46246,-49.6863712811881,-0.324509559614246
46247,-49.6879302328114,-0.324386711816725
46248,-49.6894891844348,-0.324263864019203
46249,-49.6910481360581,-0.324141016221681
46250,-49.6926070876815,-0.32401816842416
46251,-49.6941660393048,-0.323895320626637
46252,-49.6957249909282,-0.323772472829116
46253,-49.6972839425515,-0.323649625031595
46254,-49.6988428941749,-0.323526777234073
46255,-49.7004018457982,-0.323403929436551
46256,-49.7019607974216,-0.32328108163903
46257,-49.7035197490449,-0.323158233841508
46258,-49.7050787006683,-0.323035386043986
46259,-49.7066376522916,-0.322912538246465
46260,-49.708196603915,-0.322789690448943
46261,-49.7097555555384,-0.322666842651422
46262,-49.7113145071617,-0.322543994853899
46263,-49.7128734587851,-0.322421147056378
46264,-49.7144324104084,-0.322298299258856
46265,-49.7159913620318,-0.322175451461335
46266,-49.7175503136551,-0.322052603663813
46267,-49.7191092652785,-0.321929755866291
46268,-49.7206682169018,-0.32180690806877
46269,-49.7222271685252,-0.321684060271248
46270,-49.7237861201485,-0.321561212473726
46271,-49.7253450717719,-0.321438364676205
46272,-49.7269040233953,-0.321315516878683
46273,-49.7284629750186,-0.321192669081161
46274,-49.730021926642,-0.32106982128364
46275,-49.7315808782653,-0.320946973486118
46276,-49.7331398298887,-0.320824125688597
46277,-49.734698781512,-0.320701277891075
46278,-49.7362577331354,-0.320578430093553
46279,-49.7378166847587,-0.320455582296032
46280,-49.7393756363821,-0.32033273449851
46281,-49.7409345880054,-0.320209886700988
46282,-49.7424935396288,-0.320087038903467
46283,-49.7440524912521,-0.319964191105945
46284,-49.7456114428755,-0.319841343308423
46285,-49.7471703944989,-0.319718495510902
46286,-49.7487293461222,-0.31959564771338
46287,-49.7502882977456,-0.319472799915859
46288,-49.7518472493689,-0.319349952118336
46289,-49.7534062009923,-0.319227104320815
46290,-49.7549651526156,-0.319104256523294
46291,-49.756524104239,-0.318981408725772
46292,-49.7580830558623,-0.31885856092825
46293,-49.7596420074857,-0.318735713130729
46294,-49.761200959109,-0.318612865333207
46295,-49.7627599107324,-0.318490017535685
46296,-49.7643188623557,-0.318367169738164
46297,-49.7658778139791,-0.318244321940642
46298,-49.7674367656025,-0.31812147414312
46299,-49.7689957172258,-0.317998626345598
46300,-49.7705546688492,-0.317875778548077
46301,-49.7721136204725,-0.317752930750555
46302,-49.7736725720959,-0.317630082953033
46303,-49.7752315237192,-0.317507235155512
46304,-49.7767904753426,-0.31738438735799
46305,-49.7783494269659,-0.317261539560469
46306,-49.7799083785893,-0.317138691762947
46307,-49.7814673302126,-0.317015843965425
46308,-49.783026281836,-0.316892996167904
46309,-49.7845852334593,-0.316770148370382
46310,-49.7861441850827,-0.31664730057286
46311,-49.7877067240399,-0.31652417008789
46312,-49.7885655191148,-0.316456495708583
46313,-49.7851763404725,-0.316723568224096
46314,-49.781083417948,-0.317046096845271
46315,-49.7769940827574,-0.317368342778999
46316,-49.7729047475667,-0.317690588712725
46317,-49.768815412376,-0.318012834646452
46318,-49.7647260771853,-0.318335080580179
46319,-49.7606367419946,-0.318657326513906
46320,-49.756547406804,-0.318979572447633
46321,-49.7524580716133,-0.31930181838136
46322,-49.7483687364226,-0.319624064315088
46323,-49.7442794012319,-0.319946310248814
46324,-49.7401900660412,-0.320268556182542
46325,-49.7361007308506,-0.320590802116268
46326,-49.7320113956599,-0.320913048049995
46327,-49.7279220604692,-0.321235293983723
46328,-49.7238327252785,-0.321557539917449
46329,-49.7197433900878,-0.321879785851177
46330,-49.7156540548972,-0.322202031784903
46331,-49.7115647197065,-0.32252427771863
46332,-49.7074753845158,-0.322846523652357
46333,-49.7033860493251,-0.323168769586084
46334,-49.6992967141344,-0.323491015519812
46335,-49.6952073789438,-0.323813261453538
46336,-49.6911180437531,-0.324135507387265
46337,-49.6870287085624,-0.324457753320992
46338,-49.6829393733717,-0.324779999254719
46339,-49.678850038181,-0.325102245188446
46340,-49.6747607029904,-0.325424491122173
46341,-49.6706713677997,-0.3257467370559
46342,-49.666582032609,-0.326068982989627
46343,-49.6624926974183,-0.326391228923354
46344,-49.6584033622276,-0.326713474857081
46345,-49.6543140270369,-0.327035720790808
46346,-49.6502246918463,-0.327357966724535
46347,-49.6461353566556,-0.327680212658263
46348,-49.6420460214649,-0.328002458591989
46349,-49.6379566862742,-0.328324704525716
46350,-49.6338673510835,-0.328646950459443
46351,-49.6297780158929,-0.32896919639317
46352,-49.6256886807022,-0.329291442326897
46353,-49.6215993455115,-0.329613688260624
46354,-49.6175100103208,-0.329935934194351
46355,-49.6134206751301,-0.330258180128078
46356,-49.6093313399395,-0.330580426061805
46357,-49.6052420047488,-0.330902671995532
46358,-49.6011526695581,-0.331224917929259
46359,-49.5970633343674,-0.331547163862986
46360,-49.5929739991767,-0.331869409796713
46361,-49.5888846639861,-0.33219165573044
46362,-49.5847953287954,-0.332513901664167
46363,-49.5807059936047,-0.332836147597894
46364,-49.576616658414,-0.333158393531621
46365,-49.5725273232233,-0.333480639465348
46366,-49.5684379880327,-0.333802885399075
46367,-49.564348652842,-0.334125131332802
